clip_uid,official_split,analysis_role,event_family,action_type,difficulty,dive_score,open_set,reference_baseline,predicted_quality,phi_takeoff,occlusion_takeoff,duration_contribution_takeoff,phi_flight,occlusion_flight,duration_contribution_flight,phi_entry,occlusion_entry,duration_contribution_entry,top_phase,actual_max_intervention_phase,top_phase_intervention_match,targeted_intervention_effect,random_intervention_effect,reconstruction_error,scorer_alignment_error,phase_boundary_cosine,phase_boundary_top_match,reference_change_cosine,coalition_0,coalition_1,coalition_2,coalition_3,coalition_4,coalition_5,coalition_6,coalition_7,targeted_minus_random,targeted_effect,mean_nonselected_effect,strongest_nonselected_effect,loo_reconstruction_error
02::99,test,official_test,02,5255b,3.6,86.4,False,7.7016587,8.02103,0.06661272,0.065490246,0.07097148895263672,0.0018515587,0.0024929047,0.07097148895263672,0.25090742,0.24871683,0.1774287223815918,entry,entry,True,0.2487168312072754,0.0654902458190918,0.0,9.685754776000977e-08,0.98333764,1.0,0.9822541,7.7016587,7.768764,7.702239,7.7723136,7.954127,8.0185375,7.95554,8.02103,0.1832265853881836,0.2487168312072754,0.03399157524108887,0.0654902458190918,0.0026717185974121094
02::100,test,official_test,02,5255b,3.6,70.2,False,6.6138167,6.464581,0.3565444,0.39752293,-0.04974524180094401,0.046470325,0.08848095,-0.04974524180094401,-0.55225044,-0.51460314,-0.04974524180094401,entry,entry,True,0.5146031379699707,0.3975229263305664,0.0,1.7881393432617188e-07,0.98557884,1.0,0.93016875,6.6138167,6.954833,6.643727,6.979184,6.0493693,6.3761,6.067058,6.464581,0.1170802116394043,0.5146031379699707,0.24300193786621094,0.3975229263305664,0.1206364631652832
02::108,test,official_test,02,5255b,3.6,97.2,False,8.500359,8.494601,0.022111097,0.02406025,-0.001919110616048177,0.01584641,0.014712334,-0.001919110616048177,-0.04371484,-0.0454731,-0.001919110616048177,entry,entry,True,0.04547309875488281,0.014712333679199219,0.0,3.650784492492676e-07,0.25248748,0.5,0.9179002,8.500359,8.520347,8.517165,8.540074,8.458228,8.479889,8.470541,8.494601,0.030760765075683594,0.04547309875488281,0.01938629150390625,0.02406024932861328,0.0009431838989257812
03::4,test,official_test,03,107b,3.0,76.5,False,8.470524,8.436694,0.050688583,0.04702854,-0.011276563008626301,0.0043500266,-0.033462524,-0.015035417344835069,-0.0888683,-0.0923996,-0.0075177086724175345,entry,entry,True,0.09239959716796875,0.047028541564941406,0.0,1.1920928955078125e-07,0.49313283,0.5,0.6881537,8.470524,8.530062,8.517876,8.529094,8.390376,8.470157,8.389666,8.436694,0.045371055603027344,0.09239959716796875,0.04024553298950195,0.047028541564941406,0.04500389099121094
03::5,test,official_test,03,407c,3.2,80.0,False,7.5099406,8.028792,-0.04270975,-0.03334427,0.05765019522772895,0.29532108,0.3113122,0.17295058568318683,0.26624045,0.26835108,0.28825097613864475,flight,flight,True,0.311312198638916,0.26835107803344727,0.0,1.6391277313232422e-07,0.9119746,0.5,0.9959807,7.5099406,7.4633946,7.7948,7.7604413,7.7795997,7.71748,8.062137,8.028792,0.04296112060546875,0.311312198638916,0.1508476734161377,0.26835107803344727,0.02746725082397461
03::8,test,official_test,03,6245d,3.6,97.2,False,8.434873,8.636218,0.085156284,0.07605171,0.06711514790852864,0.025065264,0.012635231,0.06711514790852864,0.0911239,0.088952065,0.06711514790852864,entry,entry,True,0.08895206451416016,0.08895206451416016,0.0,1.6391277313232422e-07,0.97134656,0.5,0.800571,8.434873,8.525275,8.46851,8.547266,8.52431,8.623583,8.560166,8.636218,0.0,0.08895206451416016,0.04434347152709961,0.07605171203613281,0.023706436157226562
03::10,test,official_test,03,5255b,3.6,91.8,False,8.496412,8.41768,-0.0482351,-0.042051315,-0.008748054504394531,0.003551801,0.0092868805,-0.043740272521972656,-0.034049194,-0.03398323,-0.026244163513183594,takeoff,takeoff,True,0.04205131530761719,0.04205131530761719,0.0,2.2351741790771484e-07,0.7890511,0.5,0.860122,8.496412,8.441988,8.494224,8.451663,8.462292,8.408393,8.459731,8.41768,0.0,0.04205131530761719,0.021635055541992188,0.03398323059082031,0.011984825134277344
03::13,test,official_test,03,407c,3.2,91.2,False,7.8277626,7.757561,0.025743166,0.029490948,-0.007800155215793185,-0.011813243,-0.022120953,-0.03900077607896593,-0.08413132,-0.095486164,-0.023400465647379555,entry,entry,True,0.09548616409301758,0.022120952606201172,0.0,3.725290298461914e-08,0.43881088,0.5,0.92031866,7.8277626,7.8504834,7.8269825,7.8530474,7.7557116,7.779682,7.7280703,7.757561,0.0733652114868164,0.09548616409301758,0.025805950164794922,0.029490947723388672,0.017914772033691406
03::15,test,official_test,03,109c,3.7,88.8,False,7.7981577,7.79325,-0.05621608,-0.06808567,-0.0021811591254340275,0.034442823,0.047132492,-0.0016358693440755208,0.01686565,0.03693819,-0.0010905795627170138,takeoff,takeoff,True,0.0680856704711914,0.0680856704711914,0.0,1.1175870895385742e-07,0.5862217,0.5,0.24405184,7.7981577,7.7469707,7.8130703,7.756312,7.7881103,7.7461176,7.8613358,7.79325,0.0,0.0680856704711914,0.04203534126281738,0.04713249206542969,0.020892620086669922
03::18,test,official_test,03,109c,3.7,83.25,False,7.55875,7.6551876,0.062783875,0.18128204,0.032145818074544266,0.13810961,0.26675892,0.032145818074544266,-0.10445603,0.029908657,0.032145818074544266,flight,flight,True,0.26675891876220703,0.26675891876220703,0.0,5.21540641784668e-08,0.9924857,1.0,-0.11433246,7.55875,7.5299506,7.595125,7.625279,7.346844,7.3884287,7.4739056,7.6551876,0.0,0.26675891876220703,0.10559535026550293,0.18128204345703125,0.3815121650695801
03::20,test,official_test,03,109c,3.7,92.5,False,8.491501,8.473798,-0.068219185,-0.052191734,-0.007868025037977431,-0.11916447,-0.010406494,-0.005901018778483072,0.1696806,0.27513218,-0.0039340125189887155,entry,entry,True,0.2751321792602539,0.2751321792602539,0.0,2.905726432800293e-07,0.89921904,0.0,0.89245903,8.491501,8.408922,8.265246,8.198666,8.557398,8.484204,8.52599,8.473798,0.0,0.2751321792602539,0.03129911422729492,0.052191734313964844,0.23023700714111328
03::23,test,official_test,03,407c,3.2,86.4,False,8.717169,8.9029665,-0.0083607035,-0.0025758743,0.020644187927246094,0.030442396,0.035554886,0.06193256378173828,0.163716,0.16410828,0.10322093963623047,entry,entry,True,0.1641082763671875,0.03555488586425781,0.0,3.3527612686157227e-07,0.9543159,1.0,0.98324245,8.717169,8.703668,8.743143,8.738858,8.881137,8.867412,8.905542,8.9029665,0.1285533905029297,0.1641082763671875,0.019065380096435547,0.03555488586425781,0.011289596557617188
03::31,test,official_test,03,109c,3.7,83.25,False,8.376014,8.197631,-0.05606405,0.13539028,-0.0792812771267361,0.28027615,0.5173907,-0.05946095784505208,-0.40259495,-0.10424042,-0.03964063856336805,entry,flight,False,0.10424041748046875,0.5173907279968262,0.0,1.1920928955078125e-07,0.8445175,1.0,0.62156814,8.376014,8.1430025,8.433682,8.301871,7.6895714,7.68024,8.062241,8.197631,-0.4131503105163574,0.10424041748046875,0.32639050483703613,0.5173907279968262,0.7269234657287598
03::37,test,official_test,03,307c,3.4,92.4,False,8.616607,8.894066,0.044929188,0.045944214,0.06165758768717448,0.05150525,0.050253868,0.12331517537434895,0.18102472,0.17668152,0.09248638153076172,entry,entry,True,0.1766815185546875,0.050253868103027344,0.0,4.470348358154297e-07,0.73373395,0.5,-0.8101449,8.616607,8.659604,8.668447,8.717384,8.801058,8.843812,8.848122,8.894066,0.12642765045166016,0.1766815185546875,0.04809904098510742,0.050253868103027344,0.0045795440673828125
03::46,test,official_test,03,109c,3.7,98.05,False,8.043083,7.9161077,-0.07939919,-0.057402134,-0.04232517878214518,0.3382956,0.36857033,-0.056433571709526904,-0.38587198,-0.31385183,-0.028216785854763452,entry,flight,False,0.31385183334350586,0.31385183334350586,0.0,6.705522537231445e-08,0.78484833,1.0,0.80305946,8.043083,7.897648,8.307065,8.2299595,7.541152,7.5475373,7.97351,7.9161077,0.0,0.31385183334350586,0.21298623085021973,0.36857032775878906,0.12429189682006836
03::51,test,official_test,03,307c,3.4,56.1,False,8.833558,8.880209,-0.06787872,-0.07465935,0.010366863674587673,-0.005408764,-0.010397911,0.020733727349175345,0.11993837,0.123244286,0.01555029551188151,entry,entry,True,0.1232442855834961,0.1232442855834961,0.0,9.685754776000977e-08,0.9575852,1.0,0.7658717,8.833558,8.772212,8.8328905,8.756965,8.949943,8.890607,8.954868,8.880209,0.0,0.1232442855834961,0.042528629302978516,0.07465934753417969,0.008463859558105469
03::66,test,official_test,03,5255b,3.6,91.8,False,8.010146,7.659377,-0.0050489902,-0.012918949,-0.07794867621527778,-0.05780244,-0.07663345,-0.15589735243055555,-0.2879176,-0.30906677,-0.11692301432291666,entry,entry,True,0.3090667724609375,0.07663345336914062,0.0,1.043081283569336e-07,0.4799812,0.5,0.62521183,8.010146,8.011233,7.969441,7.968444,7.741644,7.7360106,7.672296,7.659377,0.23243331909179688,0.3090667724609375,0.044776201248168945,0.07663345336914062,0.04785013198852539
03::70,test,official_test,03,307c,3.4,90.75,False,8.824998,8.783412,0.03955857,0.037302017,-0.00924131605360243,0.010252635,0.00789547,-0.01848263210720486,-0.09139713,-0.09409237,-0.013861974080403645,entry,entry,True,0.09409236907958984,0.03730201721191406,0.0,1.6391277313232422e-07,0.29636693,0.5,-0.7470223,8.824998,8.8670845,8.837879,8.877504,8.7365675,8.7755165,8.74611,8.783412,0.05679035186767578,0.09409236907958984,0.022598743438720703,0.03730201721191406,0.0073089599609375
03::71,test,official_test,03,5255b,3.6,102.6,False,8.6045885,8.687619,-0.0051981607,0.00042533875,0.009225633409288194,-0.0053073564,0.0017786026,0.046128167046440974,0.09353622,0.09484291,0.027676900227864582,entry,entry,True,0.09484291076660156,0.0017786026000976562,0.0,2.980232238769531e-07,0.93517005,1.0,-0.8200425,8.6045885,8.593531,8.591959,8.592776,8.696582,8.685841,8.687194,8.687619,0.0930643081665039,0.09484291076660156,0.0011019706726074219,0.0017786026000976562,0.014016151428222656
04::6,test,official_test,04,6243d,3.2,67.2,False,7.0440626,7.3151426,-0.12329062,-0.13469553,0.030120001898871526,0.09139601,0.08837414,0.09036000569661458,0.3029746,0.3248291,0.15060000949435765,entry,entry,True,0.3248291015625,0.3248291015625,0.0,8.940696716308594e-08,0.91734236,0.5,0.89320135,7.0440626,6.930472,7.1367755,6.9903135,7.3234777,7.2267685,7.449838,7.3151426,0.0,0.3248291015625,0.11153483390808105,0.13469552993774414,0.007427692413330078
04::7,test,official_test,04,107b,3.0,72.0,False,7.35799,7.7962875,0.053606033,0.051610947,0.09739949968126084,0.05498743,0.042704105,0.19479899936252168,0.32970428,0.31146908,0.14609924952189127,entry,entry,True,0.31146907806396484,0.042704105377197266,0.0,1.7136335372924805e-07,0.54312915,0.5,0.2645809,7.35799,7.4106555,7.422325,7.4848185,7.702994,7.7535834,7.7446766,7.7962875,0.2687649726867676,0.31146907806396484,0.04715752601623535,0.05161094665527344,0.03251361846923828
04::8,test,official_test,04,405b,2.8,51.6,False,6.8616505,7.077795,-0.034379244,-0.03668642,0.02401606241861979,0.15667582,0.14725113,0.07204818725585938,0.09384799,0.103354454,0.12008031209309897,flight,flight,True,0.14725112915039062,0.03668642044067383,0.0,2.0116567611694336e-07,0.8604432,1.0,0.8286176,6.8616505,6.8374243,7.035597,6.9744406,6.953838,6.930544,7.1144814,7.077795,0.1105647087097168,0.14725112915039062,0.07002043724060059,0.10335445404052734,0.0022253990173339844
04::9,test,official_test,04,5253b,3.2,67.2,False,6.3632174,6.574662,0.1214753,0.15459442,0.0469877454969618,0.2693728,0.34175825,0.0469877454969618,-0.17940323,-0.12771368,0.11746936374240452,flight,flight,True,0.34175825119018555,0.12771368026733398,0.0,2.086162567138672e-07,0.874748,0.5,0.9259308,6.3632174,6.460118,6.568749,6.702376,6.140669,6.232904,6.420068,6.574662,0.21404457092285156,0.34175825119018555,0.14115405082702637,0.15459442138671875,0.1571941375732422
04::16,test,official_test,04,107b,3.0,72.0,False,6.9814563,7.2990446,0.051084757,0.04956627,0.07057518429226345,0.17611241,0.19166183,0.1411503685845269,0.09039116,0.11518192,0.10586277643839517,flight,flight,True,0.19166183471679688,0.19166183471679688,0.0,0.0,0.8288081,0.5,-0.14890538,6.9814563,7.034773,7.1427326,7.1838627,7.04777,7.107383,7.2494783,7.2990446,0.0,0.19166183471679688,0.08237409591674805,0.11518192291259766,0.03882169723510742
04::34,test,official_test,04,5253b,3.2,72.0,False,6.933435,7.0345516,-0.056153934,-0.05376339,0.022470368279351127,0.21615036,0.24492645,0.04494073655870225,-0.058879774,-0.036130905,0.03370555241902669,flight,flight,True,0.24492645263671875,0.03613090515136719,0.0,1.2665987014770508e-07,0.07154583,1.0,0.7556412,6.933435,6.8789854,7.124904,7.0706825,6.8559012,6.789625,7.088315,7.0345516,0.20879554748535156,0.24492645263671875,0.044947147369384766,0.053763389587402344,0.05391550064086914
04::36,test,official_test,04,407c,3.2,73.6,False,6.891141,7.1383224,-0.10757438,-0.09837723,0.027464601728651256,0.3046609,0.33460903,0.08239380518595377,0.05009492,0.06865454,0.1373230086432563,flight,flight,True,0.3346090316772461,0.06865453720092773,0.0,4.470348358154297e-08,0.8653495,1.0,0.86823446,6.891141,6.7770033,7.1684875,7.069668,6.92531,6.8037133,7.2366996,7.1383224,0.26595449447631836,0.3346090316772461,0.08351588249206543,0.09837722778320312,0.057704925537109375
04::40,test,official_test,04,626c,3.3,67.65,False,7.7835608,7.59642,-0.016077122,-0.023953915,-0.041586875915527344,-0.027047476,-0.032238483,-0.08317375183105469,-0.14401634,-0.14467144,-0.062380313873291016,entry,entry,True,0.14467144012451172,0.03223848342895508,0.0,1.1920928955078125e-07,0.54366475,0.5,0.98209983,7.7835608,7.7742977,7.7606416,7.7410913,7.639137,7.6286583,7.6203737,7.59642,0.11243295669555664,0.14467144012451172,0.02809619903564453,0.03223848342895508,0.013722896575927734
04::47,test,official_test,04,407c,3.2,40.0,False,4.0821548,4.0893445,6.254514e-05,0.0029540062,0.0007988611857096354,0.16396315,-0.033885002,0.0023965835571289062,-0.15683596,-0.36087847,0.003994305928548178,flight,entry,False,0.03388500213623047,0.0029540061950683594,0.0,5.960464477539063e-08,0.06757921,0.0,0.68930185,4.0821548,4.0772333,4.4418736,4.450223,4.127269,4.1232295,4.0863905,4.0893445,0.03093099594116211,0.03388500213623047,0.1819162368774414,0.36087846755981445,0.3989992141723633
04::50,test,official_test,04,207c,3.3,47.85,False,3.862314,4.2263484,0.0013772646,0.0018405914,0.04044826825459798,-0.00357004,0.017080784,0.12134480476379395,0.36622718,0.38549995,0.20224134127298993,entry,entry,True,0.3854999542236328,0.0018405914306640625,0.0,1.7881393432617188e-07,0.98241055,1.0,-0.78057146,3.862314,3.8646562,3.8395214,3.8408484,4.2106967,4.2092676,4.224508,4.2263484,0.38365936279296875,0.3854999542236328,0.009460687637329102,0.01708078384399414,0.04038691520690918
04::55,test,official_test,04,407c,3.2,48.0,False,5.313787,5.1830297,-0.076914154,-0.07636452,-0.014528592427571613,0.08188716,0.1239624,-0.043585777282714844,-0.13573034,-0.110471725,-0.07264296213785808,entry,flight,False,0.11047172546386719,0.12396240234375,0.0,1.1920928955078125e-07,0.9551139,0.0,0.8559035,5.313787,5.2340264,5.351302,5.2935014,5.1505013,5.0590672,5.259394,5.1830297,-0.013490676879882812,0.11047172546386719,0.10016345977783203,0.12396240234375,0.06788349151611328
04::59,test,official_test,04,5253b,3.2,67.2,False,6.822476,6.6393046,-0.23919852,-0.24267578,-0.04070472717285156,0.11129228,0.10692835,-0.08140945434570312,-0.055265028,-0.05870104,-0.061057090759277344,takeoff,takeoff,True,0.24267578125,0.24267578125,0.0,2.2351741790771484e-08,0.5668084,0.5,0.8942448,6.822476,6.5742064,6.925584,6.6980057,6.7580986,6.5323763,6.8819804,6.6393046,0.0,0.24267578125,0.08281469345092773,0.10692834854125977,0.011277198791503906
04::60,test,official_test,04,6243d,3.2,72.0,False,6.934511,7.477019,0.20377493,0.2187376,0.12055725521511501,-0.039726973,0.005027294,0.12055725521511501,0.3784597,0.40657377,0.30139313803778756,entry,entry,True,0.4065737724304199,0.21873760223388672,0.0,1.9371509552001953e-07,0.95031106,1.0,-0.1601889,6.934511,7.121889,6.8485956,7.070445,7.2834225,7.4719915,7.258281,7.477019,0.1878361701965332,0.4065737724304199,0.11188244819641113,0.21873760223388672,0.08783102035522461
04::63,test,official_test,04,626c,3.3,46.2,False,4.5142016,4.7457886,0.04227082,0.032234192,0.05146376291910807,0.039030235,0.026396275,0.05146376291910807,0.15028588,0.10781431,0.1286594072977702,entry,entry,True,0.10781431198120117,0.10781431198120117,0.0,2.384185791015625e-07,0.88055557,0.5,-0.91410625,4.5142016,4.547987,4.5473437,4.6379743,4.688437,4.7193923,4.7135544,4.7457886,0.0,0.10781431198120117,0.02931523323059082,0.03223419189453125,0.06514215469360352
04::66,test,official_test,04,207c,3.3,39.6,False,5.1000714,4.7055874,-0.013497512,-0.024795055,-0.08766312069363064,-0.11238185,-0.08108091,-0.17532624138726127,-0.26860467,-0.21041155,-0.13149468104044595,entry,entry,True,0.21041154861450195,0.08108091354370117,0.0,2.384185791015625e-07,0.40258545,0.5,0.85887456,5.1000714,5.1022863,4.9608035,4.915999,4.7776885,4.7866683,4.7303824,4.7055874,0.12933063507080078,0.21041154861450195,0.052937984466552734,0.08108091354370117,0.07819652557373047
04::67,test,official_test,04,407c,3.2,57.6,False,6.621033,6.5738406,-0.0779442,-0.11147213,-0.010487238566080729,0.058137733,0.018196583,-0.020974477132161457,-0.027386108,-0.03900242,-0.015730857849121094,takeoff,takeoff,True,0.11147212982177734,0.018196582794189453,0.0,1.7881393432617188e-07,-0.16829114,0.0,0.8975368,6.621033,6.573525,6.71602,6.612843,6.6021714,6.555644,6.6853127,6.5738406,0.09327554702758789,0.11147212982177734,0.02859950065612793,0.039002418518066406,0.08508539199829102
04::68,test,official_test,04,207c,3.3,62.7,False,5.9234633,5.584277,-0.009398222,-0.023410797,-0.07537470923529731,0.09045577,0.10266113,-0.15074941847059461,-0.42024374,-0.40215206,-0.11306206385294595,entry,entry,True,0.40215206146240234,0.1026611328125,0.0,0.0,0.9966543,1.0,0.9951184,5.9234633,5.9267282,6.0003643,5.986429,5.4837785,5.481616,5.607688,5.584277,0.29949092864990234,0.40215206146240234,0.06303596496582031,0.1026611328125,0.016284465789794922
04::69,test,official_test,04,405b,2.8,64.4,False,7.1390257,7.0080767,0.036091488,0.040812492,-0.029099782307942707,0.06911603,0.076746464,-0.058199564615885414,-0.23615654,-0.23211813,-0.04364967346191406,entry,entry,True,0.2321181297302246,0.2321181297302246,0.0,1.4901161193847656e-07,0.99585676,1.0,-0.026218256,7.1390257,7.1697187,7.199834,7.240195,6.8981533,6.93133,6.967264,7.0080767,0.0,0.2321181297302246,0.05877947807312012,0.07674646377563477,0.016389846801757812
04::70,test,official_test,04,6243d,3.2,52.8,False,5.2223086,4.565633,0.19541931,0.10551119,-0.2188919385274251,0.46366382,0.25611734,-0.2188919385274251,-1.315759,-1.655725,-0.2188919385274251,entry,entry,True,1.6557250022888184,0.10551118850708008,0.0,5.960464477539063e-08,0.98368096,1.0,0.95318544,5.2223086,5.5140586,5.8999414,6.221358,4.2529383,4.3095155,4.4601216,4.565633,1.5502138137817383,1.6557250022888184,0.18081426620483398,0.2561173439025879,0.637420654296875
04::74,test,official_test,04,407c,3.2,78.4,False,8.296651,8.055848,-0.001303037,0.0015544891,-0.026755862765842013,-0.052601654,-0.056666374,-0.13377931382921007,-0.18689807,-0.19353867,-0.08026758829752603,entry,entry,True,0.19353866577148438,0.05666637420654297,0.0,4.6938657760620117e-07,0.31090167,0.5,0.61694884,8.296651,8.2923765,8.248,8.249387,8.11628,8.1125145,8.054294,8.055848,0.1368722915649414,0.19353866577148438,0.029110431671142578,0.05666637420654297,0.007847785949707031
